Run,Iteration,Measure,Measure Name
0,6,966.8616416898348,Social Surplus
0,7,1368.0266748130316,Social Surplus
0,8,1696.8265615897599,Social Surplus
0,9,1818.7855931627546,Social Surplus
0,10,1832.5353929984944,Social Surplus
0,11,2039.0979707101344,Social Surplus
0,12,1832.838153078138,Social Surplus
0,13,2163.77104723896,Social Surplus
0,14,1920.4111126738821,Social Surplus
0,15,2196.9182193876645,Social Surplus
0,16,2018.3161701116255,Social Surplus
0,17,2172.942023373818,Social Surplus
0,18,2187.0460410287524,Social Surplus
0,19,2197.9521143903567,Social Surplus
0,20,2062.873082233567,Social Surplus
0,21,2058.203041785052,Social Surplus
0,22,1959.4660795076124,Social Surplus
0,23,1963.9300551592662,Social Surplus
0,24,1797.3005034675948,Social Surplus
0,25,1834.6068993915153,Social Surplus
0,26,1814.3089561156596,Social Surplus
0,27,1723.1009725471572,Social Surplus
0,28,1853.2777266144667,Social Surplus
0,29,1810.6969960450679,Social Surplus
1,0,-11355.354919415788,Social Surplus
1,1,-2850.3711603090687,Social Surplus
1,2,571.9720767681179,Social Surplus
1,3,943.363439767562,Social Surplus
1,4,859.9773456904891,Social Surplus
1,5,1206.9330957966959,Social Surplus
1,6,1029.0491439260118,Social Surplus
1,7,1574.546255064892,Social Surplus
1,8,1347.9147555416105,Social Surplus
1,9,1626.0498565691869,Social Surplus
1,10,1788.2700656352358,Social Surplus
1,11,1510.827422728205,Social Surplus
1,12,1789.1667757608966,Social Surplus
1,13,1482.5510133136395,Social Surplus
1,14,1827.2470657843355,Social Surplus
1,15,1948.575586418844,Social Surplus
1,16,1666.4263056629716,Social Surplus
1,17,1689.5222078228676,Social Surplus
1,18,1686.4604082523713,Social Surplus
1,19,1657.3915828736397,Social Surplus
1,20,1595.4606238766874,Social Surplus
1,21,1827.8005050286251,Social Surplus
1,22,1753.131480202102,Social Surplus
1,23,1559.004105433015,Social Surplus
1,24,1598.205514419996,Social Surplus
1,25,1340.2960709783888,Social Surplus
1,26,1418.4598286380278,Social Surplus
1,27,1375.31986140758,Social Surplus
1,28,1624.9633510800036,Social Surplus
1,29,1660.7838658750165,Social Surplus
2,0,-10464.392573510757,Social Surplus
2,1,-2784.1310033846894,Social Surplus
2,2,-3675.0201592306184,Social Surplus
2,3,311.6524509189647,Social Surplus
2,4,1376.6743094505798,Social Surplus
2,5,1354.207500969987,Social Surplus
2,6,1196.417798630507,Social Surplus
2,7,1421.2072038096735,Social Surplus
2,8,1335.8055194833028,Social Surplus
2,9,1348.1692666819922,Social Surplus
2,10,1220.624553030342,Social Surplus
2,11,1387.5791295828706,Social Surplus
2,12,1326.6085196487234,Social Surplus
2,13,1424.9917505993076,Social Surplus
2,14,1261.2676935698237,Social Surplus
2,15,1510.2875855281281,Social Surplus
2,16,1244.4999342375686,Social Surplus
2,17,1425.5172114071606,Social Surplus
2,18,1435.3610832749646,Social Surplus
2,19,1620.0075504864876,Social Surplus
2,20,1609.504414142697,Social Surplus
2,21,1392.0571943229706,Social Surplus
2,22,1604.1176336614362,Social Surplus
2,23,1458.8297928979184,Social Surplus
2,24,1750.3127060211507,Social Surplus
2,25,1678.0958259588638,Social Surplus
2,26,1819.7924019165312,Social Surplus
2,27,1652.1088677599207,Social Surplus
2,28,1712.302185654076,Social Surplus
2,29,1702.2879453621642,Social Surplus
3,0,-11009.468459118263,Social Surplus
3,1,-2884.831044191631,Social Surplus
3,2,339.6505728642389,Social Surplus
3,3,1555.913106320658,Social Surplus
3,4,1621.682630311838,Social Surplus
3,5,1740.1091022812475,Social Surplus
3,6,1887.5862515315205,Social Surplus
3,7,1816.858647738144,Social Surplus
3,8,2019.3114400547156,Social Surplus
3,9,1957.5710771199783,Social Surplus
3,10,1874.5903455488074,Social Surplus
3,11,1946.8695026900098,Social Surplus
3,12,1924.3027677367818,Social Surplus
3,13,1917.5631597813926,Social Surplus
3,14,1925.8106230910944,Social Surplus
3,15,1981.7272487267871,Social Surplus
3,16,1835.0682050482983,Social Surplus
3,17,1632.1797816692952,Social Surplus
3,18,1566.228866179354,Social Surplus
3,19,1782.7432170419288,Social Surplus
3,20,1629.3831684883667,Social Surplus
3,21,1672.9890084285432,Social Surplus
3,22,1509.0073218268499,Social Surplus
3,23,1314.741061415576,Social Surplus
3,24,1661.9040548350122,Social Surplus
3,25,1401.0552590612015,Social Surplus
3,26,1411.4536368886024,Social Surplus
3,27,1513.0464039370813,Social Surplus
3,28,1800.9074881116671,Social Surplus
3,29,1681.0231156949667,Social Surplus
4,0,-10313.253118579712,Social Surplus
4,1,-6661.232183156438,Social Surplus
4,2,-383.651289087055,Social Surplus
4,3,-21.952181712448294,Social Surplus
4,4,411.81045938765544,Social Surplus
4,5,553.7986872856729,Social Surplus
4,6,720.2149576886336,Social Surplus
4,7,937.317849511416,Social Surplus
4,8,855.6218850440189,Social Surplus
4,9,995.4844355955364,Social Surplus
4,10,829.7556046675905,Social Surplus
4,11,882.0519790637729,Social Surplus
4,12,1038.7793593937151,Social Surplus
4,13,1417.1205235798764,Social Surplus
4,14,1463.0786162472987,Social Surplus
4,15,1619.7524852915983,Social Surplus
4,16,1438.2866294697492,Social Surplus
4,17,1555.10158537331,Social Surplus
4,18,1309.3697551601485,Social Surplus
4,19,1575.0247872832576,Social Surplus
4,20,1431.4788831792848,Social Surplus
4,21,1637.5450177705957,Social Surplus
4,22,1449.1897084123962,Social Surplus
4,23,1631.2747286933584,Social Surplus
4,24,1477.4191779284029,Social Surplus
4,25,1197.5692286716367,Social Surplus
4,26,1468.327436332926,Social Surplus
4,27,1505.727690701643,Social Surplus
4,28,1096.2549609491032,Social Surplus
4,29,1537.37029031051,Social Surplus
0,0,1933.7427231047727,Social Welfare
0,1,2582.670916664934,Social Welfare
0,2,4807.021694638404,Social Welfare
0,3,5177.151141111982,Social Welfare
0,4,5098.274295178756,Social Welfare
0,5,5163.920149056017,Social Welfare
0,6,5187.866326825093,Social Welfare
0,7,5260.993244845919,Social Welfare
0,8,5363.785109454493,Social Welfare
0,9,5318.21045321555,Social Welfare
0,10,5308.466854221842,Social Welfare
0,11,5432.734315868925,Social Welfare
0,12,5348.456370188887,Social Welfare
0,13,5506.735556994341,Social Welfare
0,14,5288.728736029243,Social Welfare
0,15,5486.0960953089925,Social Welfare
0,16,5317.415872691052,Social Welfare
0,17,5350.432879416941,Social Welfare
0,18,5359.176663167146,Social Welfare
0,19,5416.262233121772,Social Welfare
0,20,5340.607485847228,Social Welfare
0,21,5352.482356129445,Social Welfare
0,22,5378.983024831423,Social Welfare
0,23,5438.105772026452,Social Welfare
0,24,5320.539101510218,Social Welfare
0,25,5373.4027009743895,Social Welfare
0,26,5421.56362059864,Social Welfare
0,27,5354.8363934359195,Social Welfare
0,28,5449.182597099021,Social Welfare
0,29,5282.501065602188,Social Welfare
1,0,2406.786119407065,Social Welfare
1,1,2216.4926151691307,Social Welfare
1,2,4465.769433240134,Social Welfare
1,3,5138.125166186561,Social Welfare
1,4,5114.458921962541,Social Welfare
1,5,5265.40179695017,Social Welfare
1,6,5052.235459511465,Social Welfare
1,7,5243.692038502684,Social Welfare
1,8,5191.963349599413,Social Welfare
1,9,5285.960693402378,Social Welfare
1,10,5409.533200180535,Social Welfare
1,11,5176.446896959542,Social Welfare
1,12,5289.071254554746,Social Welfare
1,13,5103.203548553514,Social Welfare
1,14,5217.522210032339,Social Welfare
1,15,5305.444529943361,Social Welfare
1,16,5298.773969992992,Social Welfare
1,17,5328.826821025912,Social Welfare
1,18,5300.315672028376,Social Welfare
1,19,5327.330469245042,Social Welfare
1,20,5301.2117295564185,Social Welfare
1,21,5431.098180144673,Social Welfare
1,22,5403.886568825009,Social Welfare
1,23,5330.330149684915,Social Welfare
1,24,5408.200662630308,Social Welfare
1,25,5303.391918019555,Social Welfare
1,26,5287.447439146892,Social Welfare
1,27,5279.840703281194,Social Welfare
1,28,5398.261181070021,Social Welfare
1,29,5324.255445272577,Social Welfare
2,0,1270.4497360463042,Social Welfare
2,1,3356.009288219443,Social Welfare
2,2,2773.3611496411654,Social Welfare
2,3,4874.695452795877,Social Welfare
2,4,5380.851035840496,Social Welfare
2,5,5365.0594097233325,Social Welfare
2,6,5376.060226962941,Social Welfare
2,7,5431.054683531955,Social Welfare
2,8,5354.387755972405,Social Welfare
2,9,5407.317667062423,Social Welfare
2,10,5422.208485218995,Social Welfare
2,11,5431.21729242549,Social Welfare
2,12,5358.584137163743,Social Welfare
2,13,5364.1017856009,Social Welfare
2,14,5318.920748633196,Social Welfare
2,15,5584.784029418086,Social Welfare
2,16,5413.252657749321,Social Welfare
2,17,5510.859189881707,Social Welfare
2,18,5447.02504965249,Social Welfare
2,19,5523.822241204129,Social Welfare
2,20,5438.16461412975,Social Welfare
2,21,5407.031526853603,Social Welfare
2,22,5509.068308307092,Social Welfare
2,23,5306.245943659425,Social Welfare
2,24,5437.8954076445925,Social Welfare
2,25,5351.359901603378,Social Welfare
2,26,5475.739023567842,Social Welfare
2,27,5307.123726411272,Social Welfare
2,28,5418.9884464115075,Social Welfare
2,29,5473.142768085359,Social Welfare
3,0,1981.4460592695405,Social Welfare
3,1,2549.5139906169993,Social Welfare
3,2,4427.870217347909,Social Welfare
3,3,5413.582348256945,Social Welfare
3,4,5470.59864240654,Social Welfare
3,5,5493.16267400654,Social Welfare
3,6,5457.834383855825,Social Welfare
3,7,5323.7746527693225,Social Welfare
3,8,5373.370974424858,Social Welfare
3,9,5399.939902622371,Social Welfare
3,10,5454.414547598814,Social Welfare
3,11,5279.231118603626,Social Welfare
3,12,5311.278872604039,Social Welfare
3,13,5430.044761945942,Social Welfare
3,14,5362.417071526187,Social Welfare
3,15,5463.047521602875,Social Welfare
3,16,5395.411145996846,Social Welfare
3,17,5383.26083530951,Social Welfare
3,18,5362.3525081718635,Social Welfare
3,19,5405.572651456541,Social Welfare
3,20,5365.091552980499,Social Welfare
3,21,5412.75864938478,Social Welfare
3,22,5452.542622167875,Social Welfare
3,23,5296.352400816603,Social Welfare
3,24,5531.538442249785,Social Welfare
3,25,5478.473966139508,Social Welfare
3,26,5423.6213576468745,Social Welfare
3,27,5359.449354062641,Social Welfare
3,28,5596.191309167686,Social Welfare
3,29,5415.834799703285,Social Welfare
4,0,2107.192572336943,Social Welfare
4,1,1605.8741876637696,Social Welfare
4,2,4470.5711991942635,Social Welfare
4,3,4947.342840750142,Social Welfare
4,4,5335.964945639997,Social Welfare
4,5,5368.887362694302,Social Welfare
4,6,5340.507645532803,Social Welfare
4,7,5464.523497682229,Social Welfare
4,8,5392.975985364048,Social Welfare
4,9,5515.831072450126,Social Welfare
4,10,5481.766650417653,Social Welfare
4,11,5446.921066687615,Social Welfare
4,12,5492.40884347793,Social Welfare
4,13,5539.840497501804,Social Welfare
4,14,5580.951909074169,Social Welfare
4,15,5641.451490554874,Social Welfare
4,16,5509.754342961613,Social Welfare
4,17,5679.374966226921,Social Welfare
4,18,5523.963808660938,Social Welfare
4,19,5530.006304032852,Social Welfare
4,20,5544.252755723672,Social Welfare
4,21,5567.664894223127,Social Welfare
4,22,5419.755203988811,Social Welfare
4,23,5671.694922438517,Social Welfare
4,24,5629.267419884807,Social Welfare
4,25,5421.973134835383,Social Welfare
4,26,5449.554547436061,Social Welfare
4,27,5608.482391037214,Social Welfare
4,28,5465.418613265669,Social Welfare
4,29,5606.981574947083,Social Welfare
