Run,Agent,Iteration,Gross Utility
1,"Oracle, DM (search) 2",3,1125.4703361725785
1,"Oracle, DM (search) 2",4,1182.6971523698137
1,"Oracle, DM (search) 2",5,1186.6613464369946
1,"Oracle, DM (search) 2",6,1040.9347120889313
1,"Oracle, DM (search) 2",7,1243.2399200160264
1,"Oracle, DM (search) 2",8,1160.8839363808809
1,"Oracle, DM (search) 2",9,1156.462772430422
1,"Oracle, DM (search) 2",10,1051.2779837486303
1,"Oracle, DM (search) 2",11,1234.8246059925511
1,"Oracle, DM (search) 2",12,1176.851679455493
1,"Oracle, DM (search) 2",13,1167.4431746088403
1,"Oracle, DM (search) 2",14,1116.6892330742216
1,"Oracle, DM (search) 2",15,1191.2201475749546
1,"Oracle, DM (search) 2",16,1076.102466131166
1,"Oracle, DM (search) 2",17,1191.4657390885895
1,"Oracle, DM (search) 2",18,1156.9120905804468
1,"Oracle, DM (search) 2",19,1202.1181769977286
2,"Oracle, DM (search) 2",0,1193.366243562845
2,"Oracle, DM (search) 2",1,1111.5551007372037
2,"Oracle, DM (search) 2",2,1160.3382578952496
2,"Oracle, DM (search) 2",3,1179.1385472037825
2,"Oracle, DM (search) 2",4,1133.7625232274647
2,"Oracle, DM (search) 2",5,1148.702679904828
2,"Oracle, DM (search) 2",6,1083.6344808917372
2,"Oracle, DM (search) 2",7,1263.5001148360318
2,"Oracle, DM (search) 2",8,1034.5205249569074
2,"Oracle, DM (search) 2",9,1239.937875709482
2,"Oracle, DM (search) 2",10,1158.277450812719
2,"Oracle, DM (search) 2",11,1215.8528577270579
2,"Oracle, DM (search) 2",12,1215.6554022105206
2,"Oracle, DM (search) 2",13,1120.663767946418
2,"Oracle, DM (search) 2",14,1137.4893703785267
2,"Oracle, DM (search) 2",15,1195.9356127311037
2,"Oracle, DM (search) 2",16,1144.5574013992393
2,"Oracle, DM (search) 2",17,1225.0280949014082
2,"Oracle, DM (search) 2",18,1150.840599365695
2,"Oracle, DM (search) 2",19,1188.5160657538354
0,"Oracle, DM (search) 3",0,844.0460369569915
0,"Oracle, DM (search) 3",1,795.7572376766578
0,"Oracle, DM (search) 3",2,933.1995652122091
0,"Oracle, DM (search) 3",3,925.4649155465191
0,"Oracle, DM (search) 3",4,923.4906885134402
0,"Oracle, DM (search) 3",5,955.5663989526909
0,"Oracle, DM (search) 3",6,962.9772795988198
0,"Oracle, DM (search) 3",7,999.472616376028
0,"Oracle, DM (search) 3",8,938.1147962351217
0,"Oracle, DM (search) 3",9,928.7898812109777
0,"Oracle, DM (search) 3",10,987.7851058650716
0,"Oracle, DM (search) 3",11,878.8380068762045
0,"Oracle, DM (search) 3",12,1029.9799725104256
0,"Oracle, DM (search) 3",13,936.9169992076107
0,"Oracle, DM (search) 3",14,932.8384634559694
0,"Oracle, DM (search) 3",15,1018.1961059045824
0,"Oracle, DM (search) 3",16,917.7745188556853
0,"Oracle, DM (search) 3",17,963.7471203080937
