Run,Agent,Iteration,Overbid Regret
1,"Oracle, DM (search) 2",11,282.9464005794895
1,"Oracle, DM (search) 2",12,261.51835437016297
1,"Oracle, DM (search) 2",13,254.0505562252138
1,"Oracle, DM (search) 2",14,252.69690412548843
1,"Oracle, DM (search) 2",15,283.65581758211204
1,"Oracle, DM (search) 2",16,241.96557884218754
1,"Oracle, DM (search) 2",17,282.56521140078047
1,"Oracle, DM (search) 2",18,259.6073013000361
1,"Oracle, DM (search) 2",19,265.8806371981976
1,"Oracle, DM (search) 3",0,352.3362203693184
1,"Oracle, DM (search) 3",1,240.64961276904134
1,"Oracle, DM (search) 3",2,232.1378007509492
1,"Oracle, DM (search) 3",3,228.55464023792678
1,"Oracle, DM (search) 3",4,233.5735536989151
1,"Oracle, DM (search) 3",5,221.37220772169266
1,"Oracle, DM (search) 3",6,222.3359947992695
1,"Oracle, DM (search) 3",7,221.26368107565816
1,"Oracle, DM (search) 3",8,234.1086519549906
1,"Oracle, DM (search) 3",9,245.07656524765332
1,"Oracle, DM (search) 3",10,224.1555205648609
1,"Oracle, DM (search) 3",11,218.75898147398894
1,"Oracle, DM (search) 3",12,223.87763697313238
1,"Oracle, DM (search) 3",13,224.06291076575985
1,"Oracle, DM (search) 3",14,235.67454797714373
1,"Oracle, DM (search) 3",15,225.52680948487802
1,"Oracle, DM (search) 3",16,240.17234156740045
1,"Oracle, DM (search) 3",17,226.91377177170156
1,"Oracle, DM (search) 3",18,245.8961560597063
1,"Oracle, DM (search) 3",19,228.8588898548759
1,"Oracle, DM (search) 4",0,859.0988101655959
1,"Oracle, DM (search) 4",1,540.3704843830919
1,"Oracle, DM (search) 4",2,432.5335218442671
1,"Oracle, DM (search) 4",3,409.6689527519426
1,"Oracle, DM (search) 4",4,358.8418066269354
1,"Oracle, DM (search) 4",5,354.7315585130402
1,"Oracle, DM (search) 4",6,416.9039600119573
1,"Oracle, DM (search) 4",7,346.46844163301165
1,"Oracle, DM (search) 4",8,405.34255908126056
1,"Oracle, DM (search) 4",9,348.91364484550706
1,"Oracle, DM (search) 4",10,390.99886342992676
1,"Oracle, DM (search) 4",11,363.8275348958931
1,"Oracle, DM (search) 4",12,395.39243014419696
1,"Oracle, DM (search) 4",13,394.14091264431283
1,"Oracle, DM (search) 4",14,397.5918014740055
1,"Oracle, DM (search) 4",15,364.282801862435
1,"Oracle, DM (search) 4",16,394.047509079631
1,"Oracle, DM (search) 4",17,387.60699998686323
1,"Oracle, DM (search) 4",18,380.8509785461212
1,"Oracle, DM (search) 4",19,400.23740558965994
1,"Oracle, DM (search) 5",0,464.18742322711535
1,"Oracle, DM (search) 5",1,332.9322194216067
1,"Oracle, DM (search) 5",2,286.48375584022085
1,"Oracle, DM (search) 5",3,280.456282627887
1,"Oracle, DM (search) 5",4,267.0622389097957
1,"Oracle, DM (search) 5",5,290.1544472099061
1,"Oracle, DM (search) 5",6,273.3804423846275
1,"Oracle, DM (search) 5",7,285.29904765972975
1,"Oracle, DM (search) 5",8,292.2883618184069
